,ID,Name,RA,DEC,Obj. Type,Repeater of Primary Burst,DM,DM-Err,DM-Units,Gal. DM Limit,Gal. DM Model,Barycentric Datetime,Redshift,Host Name,Host Redshift,Reporting Group/s,Discovery Data Source/s,Classifying Group/s,Associated Group/s,Disc. Internal Name,Disc. Instrument/s,Class. Instrument/s,TNS AT,Public,End Prop. Period,Discovery Mag/Flux,Discovery Filter,Discovery_time_inff,time_delay,Discovery Date (UT),Sender,Remarks,Discovery Bibcode,Classification Bibcodes,Ext. catalog/s
552,55576,FRB 20181102A,05:49:04.800,+15:37:12.00,FRB,,415.7,1.62,pc/cc,155.85,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,20345519,,,1,1,2021-06-09,,,278852607.9313031,-10.771696946527978,2018-11-02 11:03:35.703,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
553,55575,FRB 20181101A,01:24:55.200,+53:52:48.00,FRB,,1462.22,12.94,pc/cc,144.68,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,20270428,,,1,1,2021-06-09,,,278750596.7386791,-37.88932092651465,2018-11-01 06:43:51.628,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
554,55574,FRB 20181030E,11:32:40.800,-04:24:00.00,FRB,,158.51,3.23,pc/cc,35.93,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,20050501,,,1,1,2021-06-09,,,278605558.38465893,-4.107341070469448,2018-10-30 14:25:59.492,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
555,55573,FRB 20181030D,05:27:21.600,+16:04:48.00,FRB,,289.53,1.62,pc/cc,123.9,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,20035707,,,1,1,2021-06-09,,,278592721.0966439,-7.5023560667025375,2018-10-30 10:52:05.599,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
556,55572,FRB 20181030C,20:39:31.200,+04:00:00.00,FRB,,668.03,1.62,pc/cc,73.09,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,19975144,,,1,1,2021-06-09,,,278561119.6858804,-17.310119584289353,2018-10-30 02:05:33.996,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
557,55083,FRB 20181030B,10:55:57.600,+73:44:24.00,FRB,20181030A,101.9,1.62,pc/cc,40.47,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,19996675,,,1,1,2020-03-27,,,278568982.00354797,-2.6404520540081813,2018-10-30 04:16:21.644,CHIME_FRB_bot,,2020TNSFR.891....1Z,,
558,55082,FRB 20181030A,10:52:48.000,+73:44:24.00,FRB,20181030A,101.9,1.62,pc/cc,40.61,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,19996599,,,1,1,2020-03-27,,,278568793.385548,-2.6404520540081813,2018-10-30 04:13:13.026,CHIME_FRB_bot,,2020TNSFR.891....1Z,,
559,55081,FRB 20181028A,04:44:36.000,+73:39:36.00,FRB,20180814A,181.15,25.88,pc/cc,82.69,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,19815274,,,1,1,2020-03-27,,,278417552.83000696,-4.693993028298155,2018-10-28 10:12:34.524,CHIME_FRB_bot,,2020TNSFR.892....1Z,,
560,55571,FRB 20181027A,08:47:50.400,-04:14:24.00,FRB,,726.26,1.62,pc/cc,64.06,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,19649184,,,1,1,2021-06-09,,,278346104.7110136,-18.818986346849673,2018-10-27 14:22:00.530,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
561,55570,FRB 20181025A,07:02:55.200,+64:14:24.00,FRB,,590.39,1.62,pc/cc,61.98,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,19378751,,,1,1,2021-06-09,,,278167873.6737028,-15.298297234208931,2018-10-25 12:51:25.972,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
562,55569,FRB 20181022E,14:44:55.200,+27:07:48.00,FRB,,286.3,1.62,pc/cc,21.86,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,19023307,,,1,1,2021-06-09,,,277936643.24134034,-7.418659696393938,2018-10-22 20:37:27.660,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
563,55568,FRB 20181022D,11:56:45.600,+36:31:12.00,FRB,,512.75,1.62,pc/cc,20.2,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,19010443,,,1,1,2021-06-09,,,277926813.76752514,-13.286474884128507,2018-10-22 17:53:44.054,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
564,55567,FRB 20181022C,09:28:21.600,+83:48:36.00,FRB,,528.92,1.62,pc/cc,50.03,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,18970894,,,1,1,2021-06-09,,,277874870.27052504,-13.70547497945051,2018-10-22 03:28:00.976,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
565,55565,FRB 20181020A,21:29:45.600,+78:49:48.00,FRB,,1111.22,1.62,pc/cc,72.53,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,18759178,,,1,1,2021-06-09,,,277702395.6768574,-28.79414260505369,2018-10-20 03:33:41.471,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
566,55564,FRB 20181019C,16:18:31.200,+66:16:12.00,FRB,,503.04,1.62,pc/cc,39.2,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,18731868,,,1,1,2021-06-09,,,277683568.4631325,-13.034867529423705,2018-10-19 22:19:38.498,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
567,55563,FRB 20181019B,02:31:14.400,+68:11:24.00,FRB,,723.02,1.62,pc/cc,159.93,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,18688109,,,1,1,2021-06-09,,,277634657.5129692,-18.73503085465157,2018-10-19 08:44:33.248,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
568,55080,FRB 20181019A,02:08:36.000,+65:44:24.00,FRB,20180916B,346.14,3.23,pc/cc,193.22,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,18685272,,,1,1,2020-03-27,,,277632796.7817549,-8.969245083163806,2018-10-19 08:13:22.751,CHIME_FRB_bot,,2020TNSFR.892....1Z,,
569,55562,FRB 20181018C,04:30:21.600,+37:34:12.00,FRB,,409.23,1.62,pc/cc,148.39,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,18614666,,,1,1,2021-06-09,,,277555364.7359549,-10.604045084021276,2018-10-18 10:42:52.340,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
570,55561,FRB 20181018B,22:27:04.800,+71:54:36.00,FRB,,292.77,1.62,pc/cc,113.66,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,18594059,,,1,1,2021-06-09,,,277533566.7886884,-7.586311558900639,2018-10-18 04:39:31.375,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
571,55517,FRB 20181018A,01:08:04.800,+51:33:00.00,FRB,,1132.25,6.47,pc/cc,120.85,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,18604064,,,1,1,2021-06-09,,,277543218.69992405,-29.339075938672845,2018-10-18 07:20:45.039,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
572,61443,FRB 20181017B,15:50:12.000,+78:30:00.00,FRB,,304.09,6.47,pc/cc,43.86,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,18569849,,,1,1,2021-06-09,,,277510729.4383625,-7.879637537814992,2018-10-17 22:18:54.318,CHIME_FRB_bot,,2021TNSFR2008....1C,,
573,55079,FRB 20181017A,17:04:31.200,+68:17:24.00,FRB,20181017A,1268.08,25.88,pc/cc,42.93,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,18572783,,,1,1,2020-03-27,,,277514742.0012714,-32.858728563755584,2018-10-17 23:26:11.860,CHIME_FRB_bot,,2020TNSFR.891....1Z,,
574,55560,FRB 20181015A,11:41:33.600,+83:35:24.00,FRB,,567.74,1.62,pc/cc,47.28,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,18293662,,,1,1,2021-06-09,,,277322655.02161384,-14.711386154490725,2018-10-15 18:04:26.733,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
575,55559,FRB 20181014D,14:24:24.000,-02:55:48.00,FRB,,376.88,1.62,pc/cc,30.1,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,18179687,,,1,1,2021-06-09,,,277246221.6712142,-9.765785771487767,2018-10-14 20:50:28.437,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
576,55558,FRB 20181014C,07:51:31.200,+41:35:24.00,FRB,,752.14,1.62,pc/cc,59.77,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,18135104,,,1,1,2021-06-09,,,277222722.2304062,-19.48959379687648,2018-10-14 14:18:58.720,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
577,55539,FRB 20181014B,05:14:28.800,+14:39:36.00,FRB,,888.01,1.62,pc/cc,102.95,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,18129088,,,1,1,2021-06-09,,,277213511.54071707,-23.010282909517223,2018-10-14 11:45:31.551,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
578,55538,FRB 20181014A,03:07:33.600,+63:20:24.00,FRB,,1311.79,1.62,pc/cc,184.11,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,18118916,,,1,1,2021-06-09,,,277205957.1676496,-33.99135034276145,2018-10-14 09:39:48.159,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
579,61437,FRB 20181013E,20:29:02.400,+69:01:48.00,FRB,,344.53,1.62,pc/cc,80.82,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,17935078,,,1,1,2021-06-09,,,277095376.79847354,-8.927526458954254,2018-10-13 02:56:22.726,CHIME_FRB_bot,,2021TNSFR2008....1C,,
580,55537,FRB 20181013C,09:44:19.200,+34:06:00.00,FRB,,1004.47,1.62,pc/cc,38.63,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,18008349,,,1,1,2021-06-09,,,277143528.4699836,-26.02801643463786,2018-10-13 16:19:11.498,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
581,55536,FRB 20181013B,06:28:48.000,+52:03:00.00,FRB,,284.67,25.88,pc/cc,85.67,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,17986881,,,1,1,2021-06-09,,,277131467.82457715,-7.376422828405387,2018-10-13 12:57:52.201,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
582,55534,FRB 20181013A,17:31:26.400,+38:25:12.00,FRB,,308.94,1.62,pc/cc,48.06,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,17867970,,,1,1,2021-06-09,,,277085065.08068836,-8.005311654222645,2018-10-13 00:04:30.086,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
583,55556,FRB 20181012B,13:45:09.600,+64:06:36.00,FRB,,713.32,1.62,pc/cc,33.69,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,17850790,,,1,1,2021-06-09,,,277071731.3753174,-18.48368262183627,2018-10-12 20:22:26.859,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
584,70385,FRB 20180928A,20:51:48.000,+30:53:24.00,FRB,,250.71,1.62,pc/cc,159.31,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,17423783,,,1,1,2021-06-09,,,275804668.0085551,-6.4964448916623265,2018-09-28 04:24:31.505,CHIME_FRB_bot,,2021TNSFR2008....1C,,
585,55555,FRB 20180925B,09:41:57.600,+21:07:48.00,FRB,,668.03,1.62,pc/cc,39.77,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,17102379,,,1,1,2021-06-09,,,275592405.1128804,-17.310119584289353,2018-09-25 17:26:59.423,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
586,55530,FRB 20180925A,04:59:04.800,+78:00:00.00,FRB,,236.15,3.23,pc/cc,71.03,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,17080462,,,1,1,2021-06-09,,,275575394.0928366,-6.119163420549873,2018-09-25 12:43:17.212,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
587,55554,FRB 20180924A,02:21:55.200,+37:31:48.00,FRB,,1114.46,1.62,pc/cc,69.55,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,16940121,,,1,1,2021-06-09,,,275479700.5439019,-28.878098097251794,2018-09-24 10:08:46.422,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
588,70398,FRB 20180923D,11:16:16.800,+48:48:00.00,FRB,,328.35,1.62,pc/cc,30.79,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,16863746,,,1,1,2021-06-09,,,275425606.0877328,-8.50826724174275,2018-09-23 19:06:51.596,CHIME_FRB_bot,,2021TNSFR2008....1C,,
589,70393,FRB 20180923C,17:49:40.800,+17:22:48.00,FRB,,173.07,1.62,pc/cc,78.47,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,16874224,,,1,1,2021-06-09,,,275442443.0273775,-4.484622541581903,2018-09-23 23:47:24.512,CHIME_FRB_bot,,2021TNSFR2008....1C,,
590,55553,FRB 20180923A,18:06:26.400,+62:34:48.00,FRB,,218.36,1.62,pc/cc,49.32,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,16805714,,,1,1,2021-06-09,,,275377367.9408144,-5.658185579128817,2018-09-23 05:42:50.599,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
591,55527,FRB 20180922A,22:48:28.800,+69:49:12.00,FRB,,554.8,1.62,pc/cc,139.81,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,16704296,,,1,1,2021-06-09,,,275294303.1959176,-14.37608242947732,2018-09-22 06:38:34.572,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
592,70394,FRB 20180921A,01:55:28.800,+05:03:00.00,FRB,,393.05,1.62,pc/cc,35.39,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,16585411,,,1,1,2021-06-09,,,275219635.73121417,-10.18478586680977,2018-09-21 09:54:02.916,CHIME_FRB_bot,,2021TNSFR2008....1C,,
593,70396,FRB 20180920B,12:44:38.400,+63:31:12.00,FRB,,459.37,6.47,pc/cc,33.36,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,16511250,,,1,1,2021-06-09,,,275172074.42771775,-11.903282237975843,2018-09-20 20:41:23.331,CHIME_FRB_bot,,2021TNSFR2008....1C,,
594,55526,FRB 20180920A,05:15:40.800,+28:17:24.00,FRB,,562.89,6.47,pc/cc,160.85,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,16441746,,,1,1,2021-06-09,,,275145565.33728796,-14.585712038083074,2018-09-20 13:19:36.923,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
595,70399,FRB 20180919B,00:21:09.600,+05:51:36.00,FRB,,558.04,1.62,pc/cc,32.88,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,16143710,,,1,1,2021-06-09,,,275041753.0609621,-14.46003792167542,2018-09-19 08:29:24.521,CHIME_FRB_bot,,2021TNSFR2008....1C,,
596,55078,FRB 20180919A,04:23:14.400,+73:39:00.00,FRB,20180814A,190.86,3.23,pc/cc,87.7,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,16180649,,,1,1,2020-03-27,,,275056569.9103996,-4.945600383002959,2018-09-19 12:36:11.856,CHIME_FRB_bot,,2020TNSFR.892....1Z,,
597,61438,FRB 20180918A,20:04:40.800,+64:46:48.00,FRB,,1454.13,1.62,pc/cc,80.23,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,15974548,,,1,1,2021-06-09,,,274939852.59930867,-37.6796913179089,2018-09-18 04:11:27.279,CHIME_FRB_bot,,2021TNSFR2008....1C,,
598,55525,FRB 20180917B,15:54:38.400,+77:26:24.00,FRB,,860.51,6.47,pc/cc,43.25,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,15695761,,,1,1,2021-06-09,,,274838916.3953023,-22.297697713391365,2018-09-17 00:08:55.693,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
599,55077,FRB 20180917A,04:23:36.000,+73:36:00.00,FRB,20180814A,194.1,12.94,pc/cc,87.78,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,15707968,,,1,1,2020-03-27,,,274841196.13344413,-5.029555875201059,2018-09-17 00:46:38.163,CHIME_FRB_bot,,2020TNSFR.892....1Z,,
600,55524,FRB 20180916C,07:08:36.000,+45:04:48.00,FRB,,2248.32,3.23,pc/cc,73.96,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,15402047,,,1,1,2021-06-09,,,274807525.7991074,-58.258892660134194,2018-09-16 15:26:21.058,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
601,55523,FRB 20180916B,01:56:40.800,+65:44:24.00,FRB,20180916B,347.76,1.62,pc/cc,198.97,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,15372046,,,1,1,2020-03-27,,,274788913.81777716,-9.011222829262858,2018-09-16 10:15:19.829,CHIME_FRB_bot,,2020TNSFR.892....1Z,,
602,55522,FRB 20180916A,23:15:04.800,+80:09:36.00,FRB,,296.0,1.62,pc/cc,79.85,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,15359189,,,1,1,2021-06-09,,,274779188.81999207,-7.67000792920924,2018-09-16 07:33:13.490,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
603,55552,FRB 20180915B,16:48:31.200,+20:22:48.00,FRB,,176.31,1.62,pc/cc,44.09,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,15278821,,,1,1,2021-06-09,,,274749871.659422,-4.568578033780004,2018-09-15 23:24:33.228,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
604,55520,FRB 20180915A,18:42:21.600,+17:54:00.00,FRB,,370.41,1.62,pc/cc,172.78,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,15088948,,,1,1,2021-06-09,,,274676618.85686606,-9.598133908981065,2018-09-15 03:03:45.455,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
605,56373,FRB 20180911C,04:20:31.200,+73:39:00.00,FRB,20180814A,190.86,3.23,pc/cc,88.19,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,13401643,,,1,1,2020-03-27,,,274366754.5323996,-4.945600383002959,2018-09-11 12:59:16.478,CHIME_FRB_bot,,2020TNSFR.892....1Z,,
606,55518,FRB 20180911A,06:35:60.000,+84:39:36.00,FRB,,221.6,1.62,pc/cc,56.55,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,13435448,,,1,1,2021-06-09,,,274374018.6528589,-5.742141071326918,2018-09-11 15:00:21.395,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
607,55551,FRB 20180910A,23:26:00.000,+88:13:12.00,FRB,,684.2,1.62,pc/cc,57.64,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,13168374,,,1,1,2021-06-09,,,274262751.9388803,-17.72911967961136,2018-09-10 08:06:06.668,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
608,55516,FRB 20180909A,08:14:28.800,+56:45:36.00,FRB,,407.61,6.47,pc/cc,49.85,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,13004920,,,1,1,2021-06-09,,,274208189.20293266,-10.562067337922226,2018-09-09 16:56:36.765,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
609,55515,FRB 20180908B,12:31:31.200,+74:13:12.00,FRB,,197.33,3.23,pc/cc,38.42,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,12806028,,,1,1,2021-06-09,,,274137181.9497478,-5.113252245509661,2018-09-08 21:13:04.063,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
610,55076,FRB 20180908A,12:13:14.400,+74:12:36.00,FRB,20180908A,195.72,1.62,pc/cc,38.84,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,12806027,,,1,1,2020-03-27,,,274137182.0384664,-5.0715336213001105,2018-09-08 21:13:04.110,CHIME_FRB_bot,,2020TNSFR.891....1Z,,
611,61436,FRB 20180907E,11:11:31.200,+47:06:00.00,FRB,,381.73,6.47,pc/cc,30.46,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,12445146,,,1,1,2021-06-09,,,274046466.2355401,-9.891459887895419,2018-09-07 20:01:13.127,CHIME_FRB_bot,,2021TNSFR2008....1C,,
612,61435,FRB 20180907D,21:32:19.200,+89:14:24.00,FRB,,1444.42,1.62,pc/cc,54.09,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,12287723,,,1,1,2021-06-09,,,273996324.49891603,-37.428083963204095,2018-09-07 06:05:58.927,CHIME_FRB_bot,,2021TNSFR2008....1C,,
613,55550,FRB 20180907C,02:46:21.600,+77:04:12.00,FRB,,638.91,1.62,pc/cc,91.63,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,12320460,,,1,1,2021-06-09,,,274016876.34344333,-16.555556642064445,2018-09-07 11:48:09.899,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
614,55549,FRB 20180907B,00:18:07.200,+19:10:48.00,FRB,,658.32,1.62,pc/cc,38.11,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,12316150,,,1,1,2021-06-09,,,274007397.1954878,-17.058512229584554,2018-09-07 09:10:11.254,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
615,55512,FRB 20180907A,21:23:36.000,+29:27:36.00,FRB,,875.07,1.62,pc/cc,92.06,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,12296402,,,1,1,2021-06-09,,,273996931.0270208,-22.67497918450382,2018-09-07 06:15:50.702,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
616,55548,FRB 20180906B,12:22:55.200,+56:25:12.00,FRB,,3037.66,3.23,pc/cc,31.48,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,12180103,,,1,1,2021-06-09,,,273964642.9325801,-78.71241988595182,2018-09-06 21:18:38.645,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
617,55510,FRB 20180906A,09:26:07.200,+14:17:24.00,FRB,,383.35,1.62,pc/cc,43.42,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,12101732,,,1,1,2021-06-09,,,273954342.30656236,-9.933437633994469,2018-09-06 18:25:49.240,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
618,70395,FRB 20180904A,19:00:31.200,+81:10:48.00,FRB,,360.7,1.62,pc/cc,55.25,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,11495703,,,1,1,2021-06-09,,,273773195.8314734,-9.346526554276261,2018-09-04 16:06:42.178,CHIME_FRB_bot,,2021TNSFR2008....1C,,
619,56457,FRB 20180817A,15:32:04.800,+42:12:00.00,FRB,,1002.85,6.47,pc/cc,27.59,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,11121416,,,1,1,2020-03-27,,,272166551.0139613,-25.986038688538805,2018-08-17 01:49:34.000,CHIME_FRB_bot,,2020TNSFR.892....1Z,,
620,56456,FRB 20180814B,15:43:36.000,+74:37:48.00,FRB,,237.77,1.62,pc/cc,41.2,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,10886879,,,1,1,2020-03-27,,,271952413.83885884,-6.161141166648923,2018-08-14 14:20:17.000,CHIME_FRB_bot,,2020TNSFR.892....1Z,,
621,56372,FRB 20180814A,04:21:28.800,+73:44:24.00,FRB,20180814A,190.86,3.23,pc/cc,87.75,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,10889573,,,1,1,2020-03-27,,,271954188.0543996,-4.945600383002959,2018-08-14 14:49:50.000,CHIME_FRB_bot,,2020TNSFR.892....1Z,,
622,56455,FRB 20180812A,01:14:26.400,+80:22:48.00,FRB,,795.81,6.47,pc/cc,83.32,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,10648497,,,1,1,2020-03-27,,,271770326.3788209,-20.62117908832434,2018-08-12 11:45:44.000,CHIME_FRB_bot,,2020TNSFR.892....1Z,,
623,56454,FRB 20180810B,12:01:28.800,+83:06:36.00,FRB,,169.84,1.62,pc/cc,46.73,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,10366092,,,1,1,2020-03-27,,,271636842.5990738,-4.400926171273302,2018-08-10 22:40:44.000,CHIME_FRB_bot,,2020TNSFR.892....1Z,,
624,56453,FRB 20180810A,06:46:02.400,+34:51:36.00,FRB,,415.7,1.62,pc/cc,104.4,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,10353713,,,1,1,2020-03-27,,,271618132.2283031,-10.771696946527978,2018-08-10 17:29:00.000,CHIME_FRB_bot,,2020TNSFR.892....1Z,,
625,56452,FRB 20180806A,15:03:45.600,+76:12:36.00,FRB,,739.2,1.62,pc/cc,40.91,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,9976641,,,1,1,2020-03-27,,,271260776.8457099,-19.154290071863077,2018-08-06 14:13:13.000,CHIME_FRB_bot,,2020TNSFR.892....1Z,,
626,56451,FRB 20180801A,21:29:02.400,+72:43:12.00,FRB,,656.7,3.23,pc/cc,89.94,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,9641579,,,1,1,2020-03-27,,,270809229.9834655,-17.0165344834855,2018-08-01 08:47:24.000,CHIME_FRB_bot,,2020TNSFR.892....1Z,,
627,55941,FRB 20180730A,03:13:19.200,+87:46:48.00,FRB,,849.19,1.62,pc/cc,58.68,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,9574801,,,1,1,2021-06-09,,,270617838.99562824,-22.00437173447701,2018-07-30 03:37:38.000,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
628,56450,FRB 20180729B,05:59:12.000,+56:09:00.00,FRB,,318.65,1.62,pc/cc,94.95,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,9564770,,,1,1,2020-03-27,,,270581296.743081,-8.256919008927447,2018-07-29 17:28:22.000,CHIME_FRB_bot,,2020TNSFR.892....1Z,,
629,56449,FRB 20180729A,13:17:12.000,+55:04:12.00,FRB,,108.37,1.62,pc/cc,30.72,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,9541535,,,1,1,2020-03-27,,,270521300.1918961,-2.808103916514883,2018-07-29 00:48:20.000,CHIME_FRB_bot,,2020TNSFR.892....1Z,,
630,56448,FRB 20180727A,13:10:31.200,+26:03:00.00,FRB,,642.15,1.62,pc/cc,21.33,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,9461009,,,1,1,2020-03-27,,,270348719.3604879,-16.639512134262546,2018-07-27 00:52:13.000,CHIME_FRB_bot,,2020TNSFR.892....1Z,,
631,56447,FRB 20180725A,06:17:26.400,+66:34:48.00,FRB,,716.55,1.62,pc/cc,71.25,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,9386707,,,1,1,2020-03-27,,,270237567.432621,-18.56737899214487,2018-07-25 17:59:43.000,CHIME_FRB_bot,,2020TNSFR.892....1Z,,
